a_id,average_lenth_from_tweets,average_number_words_per_tweet,average_time_between_tweets,creation_content_sources,creation_date,default_profile,default_profile_image,desviacion_tipica_average_tweet_time,last_24_hours_tweet,lexical_diversity,location,name,name_length,name_letters_amount,name_numbers_amount,number_of_hashtags,number_of_mentions,number_of_tweets,number_of_urls,percent_negative_tweets,percent_neutral_tweets,percent_positive_tweets,ratio_friends_followers,smog_index,total_number_of_words,total_unique_words,verified
1339845530,124.95,11.3888888889,3018224638,1,2013-04-09 18:12:42,True,False,14522603.356950663,0,0.621212121212,True,sarri79,7,5,2,1,35,36,12,5,95,0,36.3333333333,11.6,660,410,False
367037810,137.66666666666666,14.1666666667,4467506833,2,2011-09-03 08:10:34,False,False,10553311.270424457,0,0.708333333333,True,mauropsm,8,8,0,1,5,8,3,0,100,0,1.76595744681,12.2,120,85,False
288224214,95.5,8.29,39765600,2,2011-04-26 13:26:48,True,False,191509.56227285363,1,0.713425129088,True,juanmanuelblanc,15,15,0,3,21,834,100,0,70,30,0.562555456965,12.0,1162,829,False
938381307675111424,138.8,10.98,163606160,1,2017-12-06 12:15:12,True,False,588111.9204116232,7,0.522359657469,True,Granzoo79,9,7,2,24,100,110,23,5,95,0,3.77777777778,12.0,2102,1098,False
283076750,95.0,6.44,197196360,2,2011-04-16 14:40:21,True,False,284828.31775775034,1,0.561464690497,True,VICTECHKNOWLOGY,15,15,0,20,19,1221,91,10,90,0,1.71276595745,12.3,1147,644,False
102131155,101.4,7.58,1061862000,2,2010-01-05 18:38:13,False,False,28175242.35298246,0,0.718483412322,True,racorrea13,10,8,2,31,76,684,88,0,90,10,5.22413793103,12.1,1055,758,False
940722373170524160,124.35,11.58,10464810,2,2017-12-12 23:17:46,True,False,30520.795618520497,19,0.591419816139,True,fermampo,8,8,0,41,98,292,38,0,100,0,10.9047619048,12.0,1958,1158,False
825233354,135.2,9.57,7056550,1,2012-09-15 13:10:23,True,False,32020.339360280053,15,0.5104,True,maurosanchez03,14,12,2,55,100,4020,39,0,80,20,1.22266666667,13.0,1875,957,False
239316399,134.5,7.11,9684160,2,2011-01-17 09:59:54,False,False,90985.38976795945,6,0.446888749214,True,Ingenia_es,10,7,0,64,43,6293,87,0,95,5,0.445029239766,13.0,1591,711,False
68123718,94.2,8.84,2024699410,1,2009-08-23 11:06:00,False,False,1758591.070663598,0,0.640579710145,True,anearevaz,9,9,0,28,74,172,56,0,100,0,3.96875,10.4,1380,884,False
268206743,124.45,7.91,30527770,3,2011-03-18 10:19:43,False,False,173612.45408232528,4,0.535182679296,True,Adolfo_Hdez,11,6,0,58,98,8340,73,5,95,0,0.37,12.1,1478,791,False
131228058,117.25,11.5555555556,1454694592,2,2010-04-09 17:14:41,False,False,3239243.5402418,0,0.707482993197,True,DanielDeLaCasa,14,14,0,9,26,34,16,0,90,10,2.25454545455,10.8,441,312,False
879889215361867776,102.8,7.51,49007870,1,2017-06-28 02:28:31,False,False,284342.9213847076,2,0.567649281935,True,JoyCfTw,7,7,0,30,67,676,63,0,95,5,4.55042527339,12.3,1323,751,False
885128220802154498,0,0,0,0,2017-07-12 13:26:27,True,False,0,0,0,True,Amarquinez2,11,10,1,0,0,0,0,0,0,0,11.5,0,0,0,False
521732954,14.0,3.0,9163976000,1,2012-03-11 22:23:06,False,False,9165776.0,0,1.0,True,carajoteman,11,11,0,1,0,9,0,0,100,0,3.17592592593,3.1,6,6,False
1184539364,115.25,10.22,125397680,2,2013-02-16 03:39:18,False,False,72869.46794069516,0,0.65935483871,True,RhinoSecurity,13,13,0,34,80,3467,73,5,45,50,1.1782122905,11.5,1550,1022,False
4921013625,100.55,9.7037037037,556590925,1,2016-02-16 21:25:02,True,False,3954810.1696872558,0,0.689473684211,True,DrKaban_,8,7,0,7,19,27,13,0,95,5,7.61764705882,11.6,380,262,False
998940357441269761,95.6,10.0857142857,51804714,1,2018-05-22 14:55:15,False,False,284520.20194110996,0,0.723360655738,True,Quilicurano1,12,11,1,1,32,35,17,0,95,5,11.7,11.2,488,353,False
219317567,111.0,10.1666666667,2922147833,2,2010-11-24 14:46:17,False,False,6543451.559303036,0,0.7625,True,linker84,8,6,2,5,5,6,6,0,66,33,2.07142857143,11.4,80,61,False
725644269512462336,0,0,0,0,2016-04-28 11:14:10,True,False,0,0,0,True,JvierCm,7,7,0,0,0,0,0,0,0,0,19.2083333333,0,0,0,False
981172506257076224,0,0,0,0,2018-04-03 14:12:09,True,False,0,0,0,True,complyance,10,10,0,0,0,0,0,0,0,0,17.0,0,0,0,False
1004376069229744129,122.25,12.25,129324125,2,2018-06-06 14:54:50,True,False,350194.0302789298,0,0.809917355372,True,pncschile1,10,9,1,0,4,8,6,0,100,0,31.8387096774,14.6,121,98,False
903090353833742336,29.0,2.0,0,1,2017-08-31 03:01:33,True,False,0.0,0,1.0,True,K4t1ca,6,1,1,0,0,1,0,0,100,0,11.25,0,2,2,False
383580087,66.1,5.78,1046197660,2,2011-10-02 04:14:31,False,False,3366333.328908441,0,0.577422577423,True,BrandCisneros,13,13,0,4,32,2744,4,10,90,0,1.67272727273,7.9,1001,578,False
416975772,126.85,9.78,190832480,1,2011-11-20 11:02:39,True,False,419500.86534283514,0,0.562392179413,True,danisalen,9,9,0,24,99,378,48,5,90,5,2.41538461538,12.4,1739,978,False
94670561,127.0,11.76,69550390,1,2009-12-04 23:24:17,False,False,135276.91292881427,7,0.647577092511,True,GVazquez_MX,11,8,0,38,97,2681,45,15,65,20,6.66101694915,12.3,1816,1176,False
2837220947,124.9,10.2105263158,41112184,2,2014-10-19 14:16:18,False,False,86297.01095071313,2,0.664383561644,True,Gamercenary,11,11,0,13,28,38,29,0,95,5,5.4,11.3,584,388,False
280281540,82.65,6.2972972973,6003157540,3,2011-04-11 01:15:31,True,False,34072503.78029812,0,0.64364640884,True,7hyro,5,4,1,13,18,37,13,0,100,0,1.72,9.6,362,233,False
476196539,132.5,8.68,19738970,1,2012-01-27 21:40:03,False,False,279219.87340481335,0,0.450909090909,True,Elisabethig,11,11,0,62,98,1905,26,0,95,5,1.06074766355,12.8,1925,868,False
84498780,60.8421052631579,4.4,1290018680,4,2009-10-23 03:47:07,False,False,15753902.998409718,0,0.754716981132,True,117fausto,9,6,3,4,22,5591,85,0,94,5,2.60683760684,10.5,583,440,False
702437075497435136,127.95,10.25,267342520,2,2016-02-24 10:17:04,True,False,6676393.114902933,0,0.651621106167,True,p_ballarin,10,1,0,42,74,661,85,5,70,25,1.55833333333,12.1,1573,1025,False
1006701074319675392,24.2,1.24137931034,12847431,1,2018-06-13 00:53:34,True,False,173387.46325467134,2,0.510638297872,True,IYYAPPA38001954,15,7,8,0,58,58,0,0,60,40,20.1538461538,9.1,141,72,False
76800322,116.3,8.55,31315970,2,2009-09-24 00:09:59,False,False,225316.2348314642,0,0.658705701079,True,Diemiurgo,9,9,0,63,76,376,52,20,65,15,3.66037735849,11.2,1298,855,False
294485766,133.95,9.93,6906010,4,2011-05-07 07:17:59,False,False,33410.79700108185,0,0.584461447911,True,telefonicab2b,13,11,1,67,55,5658,85,5,55,40,0.00396170353252,13.5,1699,993,False
2960301747,110.95,12.6666666667,2582240666,2,2015-01-04 15:06:41,True,False,4671355.551701171,0,0.631419939577,True,FatPelicanOSCP,14,14,0,5,27,33,12,15,35,50,9.28365384615,9.1,662,418,False
290681285,127.9,10.05,412095280,3,2011-04-30 18:19:31,False,False,1477708.0051523126,0,0.6,True,jauart,6,6,0,39,85,167,69,5,95,0,3.62295081967,12.6,1675,1005,False
930512025150779392,136.2,15.9,779593600,1,2017-11-14 19:05:29,False,False,2202600.3405892067,0,0.811224489796,True,GerardFuguet,12,12,0,8,7,10,10,20,70,10,5.8,12.2,196,159,False
57181367,120.55,9.08,77839410,2,2009-07-16 00:03:17,False,False,217645.768853796,4,0.588464031108,True,z3usbsd,7,1,1,40,95,12577,83,5,80,15,3.1703125,13.0,1543,908,False
374126396,72.85714285714286,9.71428571429,2949292285,1,2011-09-15 19:12:12,True,False,9815665.907083249,0,0.809523809524,True,kolobati,8,8,0,2,4,7,0,0,100,0,3.11111111111,8.8,84,68,False
121654408,112.85,9.36,10824000,2,2010-03-10 05:04:37,False,False,57935.003994649036,10,0.608582574772,True,paoskate1204,12,8,4,9,75,32674,43,5,90,5,0.35318275154,10.9,1538,936,False
125597974,119.3,9.43,9217840,2,2010-03-23 08:39:28,False,False,49177.367988740516,5,0.589375,True,AMAndreu,8,8,0,7,78,38512,28,5,95,0,1.8355754858,11.9,1600,943,False
114047511,125.9,9.48,291369090,2,2010-02-13 23:10:05,False,False,2056077.349881212,0,0.596977329975,True,jordi_gine,10,5,0,28,60,1344,83,0,90,10,1.73913043478,12.3,1588,948,False
15255335,129.95,11.47,37032440,2,2008-06-27 14:40:29,False,False,149019.17862459013,0,0.595225739491,True,MacarenaRG,10,10,0,51,94,15692,30,5,65,30,1.27732364517,11.4,1927,1147,False
2184346528,132.9,9.64,7745800,1,2013-11-17 09:53:16,True,False,36886.58581771292,0,0.548038658329,True,DarioBuhigas,12,12,0,57,95,4333,56,0,95,5,2.27832512315,14.4,1759,964,False
729417052390330369,58.3,6.54,13267940,1,2016-05-08 21:05:52,False,False,152683.74414828845,6,0.601655933763,True,Seekeex_,8,7,0,3,51,5692,34,0,100,0,1.12189054726,10.9,1087,654,False
