a_id,average_lenth_from_tweets,average_number_words_per_tweet,average_time_between_tweets,creation_content_sources,creation_date,default_profile,default_profile_image,desviacion_tipica_average_tweet_time,last_24_hours_tweet,lexical_diversity,location,name,name_length,name_letters_amount,name_numbers_amount,number_of_hashtags,number_of_mentions,number_of_tweets,number_of_urls,percent_negative_tweets,percent_neutral_tweets,percent_positive_tweets,ratio_friends_followers,smog_index,total_number_of_words,total_unique_words,verified
185709282,65.45,8.0,6151036900,3,2010-09-01 17:04:10,True,False,25466939.318369213,1,0.712694877506,True,stujackcom,10,10,0,8,23,40,4,5,60,35,6.0,8.3,449,320,False
794599385166442496,105.35,10.9285714286,1709000107,4,2016-11-04 17:57:11,True,False,13846625.875622597,0,0.649681528662,True,kevinldmth,10,10,0,2,27,28,23,0,55,45,33.2,9.5,471,306,False
984632088,99.5,8.75,10537970000,2,2012-12-02 13:37:27,False,False,17929682.370678015,0,0.673076923077,True,borucki_kaz24,13,7,2,0,0,4,4,0,100,0,0,11.6,52,35,False
16969043,103.35,9.61,9463700,1,2008-10-25 17:29:16,False,False,5903.991826510263,34,0.539281705948,True,ekgoodman,9,9,0,7,86,36040,30,25,40,35,1.51321585903,8.7,1782,961,False
1630899823,54.25,5.15,4985237550,5,2013-07-29 17:41:53,True,False,28220308.570642326,0,0.811023622047,True,Akinneong92Ya,13,9,2,0,13,20,12,5,75,20,3.41666666667,10.5,127,103,False
1252735482,0,0,0,0,2013-03-08 21:15:00,True,False,0,0,0,True,wrkroehrs,9,9,0,0,0,0,0,0,0,0,2.66666666667,0,0,0,False
996562518301605888,103.25,13.5,363758250,1,2018-05-16 01:26:34,True,False,926883.0432852542,1,0.812030075188,True,InfamousLuciid,14,14,0,1,4,8,6,12,50,37,14.0,10.4,133,108,False
998664939228319751,98.35,8.87671232877,34189835,1,2018-05-21 20:40:50,True,False,210551.2978331587,5,0.654545454545,True,myche83208380,13,5,8,12,62,74,35,5,85,10,0.587896253602,10.2,990,648,False
846218260752171010,82.5,14.0,57634500,1,2017-03-27 04:32:10,True,False,57634.5,0,0.933333333333,True,PravinK63807425,15,7,8,1,0,2,1,0,100,0,4.4,7.2,30,28,False
824776555,87.4,7.71,1703905860,2,2012-09-15 07:43:27,False,False,960312.776027821,0,0.586757990868,True,BMukandiwa,10,10,0,8,34,109,67,20,55,25,0.69465648855,10.8,1314,771,False
773850487,79.83333333333333,10.3333333333,11762054500,1,2012-08-22 14:56:15,True,False,31403964.18747546,0,0.756097560976,True,slaammer,8,8,0,1,6,6,1,0,100,0,2.0,9.6,82,62,False
1920394849,71.0,5.25,360766590,2,2013-09-30 15:05:55,True,False,8021117.097113615,0,0.504807692308,True,maximmodele,11,11,0,31,83,301,27,0,85,15,3.29761904762,9.1,1040,525,False
949041800278245376,94.63636363636364,11.7272727273,472258000,1,2018-01-04 22:16:12,True,False,1873901.8421509685,0,0.796296296296,True,ThWalton,8,8,0,0,10,11,4,27,36,36,4.16666666667,9.3,162,129,False
957914781372960769,0,0,0,0,2018-01-29 09:54:15,True,False,0,0,0,True,U8EJlP38ac8Sj2X,15,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4292648061,84.4,8.3,12167070,1,2015-11-27 04:52:41,True,False,68538.60746221796,8,0.606725146199,True,ben_miller6301,14,3,4,29,69,3748,53,5,60,35,1.78287461774,10.4,1368,830,False
286389539,109.85,9.14,62272700,1,2011-04-22 22:28:39,False,False,273043.5017212962,1,0.632088520055,True,VandammePauDuro,15,15,0,6,99,322,51,0,75,25,1.65957446809,10.2,1446,914,False
256688546,88.75,6.69,732677080,1,2011-02-23 21:55:58,False,False,4369942.9648241075,0,0.559832635983,True,ChelseaAderholt,15,15,0,23,93,4321,45,5,50,45,0.26746506986,9.3,1195,669,False
1004053826280648704,128.66666666666666,11.7777777778,134510777,1,2018-06-05 17:34:21,True,False,494360.61856243375,1,0.791044776119,True,ApnatripHoliday,15,15,0,2,2,9,8,0,66,33,26.4838709677,11.9,134,106,False
329525330,47.0,5.0,0,1,2011-07-05 06:48:34,True,False,0.0,0,1.0,True,yasirmd1,8,7,1,0,1,1,1,0,100,0,14.5,8.8,5,5,False
